Algorithm,Parameters,Elapsed Time (s),Feasible,Max Flow-to-Capacity Ratio,Overflow,Score,Max Time In Seconds,No Improvement Threshold,Stopping Reason
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",4.1370,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.8067,False,2.1667,1.0000,-2.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.4053,False,13.3333,11.0000,-12.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.8902,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",8.6412,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",9.4943,False,5.1667,4.0000,-5.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",11.8151,False,17.5000,16.0000,-17.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.9676,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",8.3161,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",11.0252,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",11.0766,False,2.1667,1.0000,-2.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.6256,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",10.2911,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",25.1386,False,5.1176,4.0000,-5.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",19.5217,False,14.4667,13.0000,-14.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",4.8854,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",8.0633,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",9.9574,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",17.3033,False,3.1667,2.0000,-3.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",10.1728,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",14.2374,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",25.2649,True,0.9143,0.0000,0.0857,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",31.1615,False,10.1538,9.0000,-10.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",9.7318,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",14.4380,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",21.2506,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",35.0152,True,1.0000,0.0000,0.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",10.3673,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",14.8032,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",22.8060,True,1.0000,0.0000,0.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",38.7130,False,8.0909,7.0000,-8.0000,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",11.0728,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",14.1651,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",20.7244,True,0.8889,0.0000,0.1111,80,150,Unknown
GeneticAlgorithm,"{'population_size': 400, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 80, 'no_improvement_threshold': 150, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",28.2279,True,1.0000,0.0000,0.0000,80,150,Unknown
SimulatedAnnealing,"{'initial_temp': 3000, 'cooling_rate': 0.99, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",0.3262,False,2.1667,1.0000,-2.0000,80,250,No improvement threshold reached
SimulatedAnnealing,"{'initial_temp': 3000, 'cooling_rate': 0.95, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",0.0603,False,57.1667,53.0000,-54.0000,80,250,No improvement threshold reached
SimulatedAnnealing,"{'initial_temp': 5000, 'cooling_rate': 0.99, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",0.3406,False,12.6667,10.0000,-11.0000,80,250,No improvement threshold reached
SimulatedAnnealing,"{'initial_temp': 5000, 'cooling_rate': 0.95, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",0.0635,False,119.7273,117.0000,-118.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",3.1095,True,0.9048,0.0000,0.0952,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",3.2676,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",3.3402,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",3.2663,True,0.8889,0.0000,0.1111,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.7861,True,0.9459,0.0000,0.0541,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.8115,True,0.8889,0.0000,0.1111,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.7705,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 0, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",7.0722,True,0.9091,0.0000,0.0909,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",2.2792,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",2.4442,True,0.9130,0.0000,0.0870,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",2.4966,True,0.9714,0.0000,0.0286,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",2.4239,True,0.9048,0.0000,0.0952,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.6456,True,0.8889,0.0000,0.1111,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.1446,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.3647,True,0.8889,0.0000,0.1111,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 1, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",6.0880,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",1.7308,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 3, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",1.6956,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",1.4965,True,0.9487,0.0000,0.0513,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 3, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",1.5649,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",5.8159,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 5, 'move_prob': 0.1, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",4.8638,False,3.1667,2.0000,-3.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.3, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",4.9369,True,1.0000,0.0000,0.0000,80,250,No improvement threshold reached
VNSAlgorithm,"{'k_min': 2, 'k_max': 5, 'move_prob': 0.2, 'reroute_entire_path_prob': 0.5, 'max_time': 80, 'no_improvement_threshold': 250, 'artifacts_root': './resources/generated/reports\\2024-09-28_11_13_07\\large_graph_large_8091d0a4'}",4.7546,True,0.9000,0.0000,0.1000,80,250,No improvement threshold reached
