Algorithm,Parameters,Elapsed Time (s),Feasible,Max Flow-to-Capacity Ratio,Overflow,Score,Max Time In Seconds,No Improvement Threshold,Stopping Reason
BruteForce,"{'max_time': inf, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",0.0251,True,0.6667,0.0000,0.3333,inf,1500,Unknown
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",4.0966,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",6.5457,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",7.9125,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",9.8904,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",4.1911,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",6.3513,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",8.1555,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 300, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",10.1347,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",4.1078,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",6.1730,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.15, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",7.8433,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 5, 'mutation_prob': 0.2, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",10.2243,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.05, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",4.2242,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.1, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",6.4934,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.15, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",8.1010,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 100, 'num_generations': 500, 'tournament_size': 10, 'mutation_prob': 0.2, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",10.3229,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.05, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",8.6434,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
GeneticAlgorithm,"{'population_size': 200, 'num_generations': 300, 'tournament_size': 5, 'mutation_prob': 0.1, 'max_time': 60, 'no_improvement_threshold': 1500, 'artifacts_root': './resources/examples/reports\\2024-09-28_14_47_21\\3'}",13.0794,True,0.6667,0.0000,0.3333,60,1500,No improvement threshold reached
